id_question	question	domain_type	comparison	assessment	detail	scope	entities
1235	which hotel has the best facilities?	domain	comparative	subjective	aspect	indefinite	[]
1236	Why does Hotel Emily have a very good price?	domain	non-comparative	why-recommended	aspect	single	['Hotel Emily']
1237	which hotels offer disabled rooms and are not based on a hill	domain	comparative	factoid	aspect	indefinite	[]
1238	Is there a restaurant at hotel Emily?	domain	non-comparative	factoid	aspect	single	['Hotel Emily']
1239	Why is Hotel Amelia rated so well?	domain	non-comparative	why-recommended	overall	single	['Hotel Amelia']
1240	Why is Hotel Aria only a 'good price'?	domain	non-comparative	why-recommended	aspect	single	['Hotel Aria']
1241	i just asked if hotel emily was on a hill and you said yes but then asked for disabled rooms not on a hill and you recommended emily	domain	non-comparative	why-recommended	aspect	tuple	['Hotel Emily', 'Hotel Emily']
1242	is there a bar in hotel Henry?	domain	non-comparative	factoid	aspect	single	['Hotel Henry']
1243	Why is hotel eleven 4 star?	domain	non-comparative	why-recommended	overall	indefinite	[]
1244	Why is hotel hannah considered to have a great room, location and price. particularly as the price is slightly more than some of the other rooms?	domain	non-comparative	why-recommended	aspect	single	['Hotel Hannah']
1245	Is Hotel Levi in a good location?	domain	non-comparative	subjective	aspect	single	['Hotel Levi']
1246	is there a gym at hotel lily?	domain	non-comparative	factoid	aspect	single	['Hotel Lily']
1247	what food is included with the room	domain	non-comparative	factoid	aspect	indefinite	[]
1248	What is nearby?	domain	non-comparative	subjective	aspect	indefinite	[]
1249	is there useful transport links from the hotel to go around the city	domain	non-comparative	subjective	aspect	indefinite	[]
1250	Which country is this in?	domain	non-comparative	factoid	aspect	indefinite	[]
1251	How far is Hotel Hannah from local attractions?	domain	non-comparative	subjective	aspect	single	['Hotel Hannah']
1252	Why is Hotel Penelope in a good location	domain	non-comparative	why-recommended	aspect	single	['Hotel Penelope']
1253	What is good about Hotel Evelyn?	domain	non-comparative	why-recommended	overall	single	['Hotel Evelyn']
1254	Why is the room great?	domain	non-comparative	why-recommended	aspect	indefinite	[]
1255	why is hotel Hannah 5 stars	domain	non-comparative	why-recommended	overall	single	['Hotel Hannah']
1256	What facilities does Hotel Emily have?	domain	non-comparative	factoid	aspect	single	['Hotel Emily']
1257	Why does Hotel Hannah have good rooms?	domain	non-comparative	why-recommended	aspect	single	['Hotel Hannah']
1258	Why is the room great in Hotel Amelia?	domain	non-comparative	why-recommended	aspect	single	['Hotel Amelia']
1259	what makes hotel Evelyn a good location	domain	non-comparative	subjective	aspect	single	['Hotel Evelyn']
1260	Why is the location good for Hotel Levi?	domain	non-comparative	why-recommended	aspect	single	['Hotel Levi']
1261	are the staff friendly at hotel isaac	domain	non-comparative	subjective	aspect	single	['Hotel Isaac']
1262	Why does hotel Emily have good facilities?	domain	non-comparative	why-recommended	aspect	single	['Hotel Emily']
1263	How big are the rooms in Hotel Hannah?	domain	non-comparative	factoid	aspect	single	['Hotel Hannah']
1264	Why is the location good for Hotel Emily?	domain	non-comparative	why-recommended	aspect	single	['Hotel Emily']
1265	are the staff friendly at hotel Evelyn?	domain	non-comparative	subjective	aspect	single	['Hotel Evelyn']
1266	Why does Hotel Penelope have a good room?	domain	non-comparative	why-recommended	aspect	single	['Hotel Penelope']
1267	Why is the Hotel Amelia a good price?	domain	non-comparative	why-recommended	aspect	single	['Hotel Amelia']
1268	Why does Hotel Henry have good facilities?	domain	non-comparative	why-recommended	aspect	single	['Hotel Henry']
1269	which is the oldest hotel	domain	comparative	factoid	overall	indefinite	[]
1270	What is the location of Hotel Levi?	domain	non-comparative	factoid	aspect	single	['Hotel Levi']
1271	Why is the Hotel Penelope in a good location?	domain	non-comparative	why-recommended	aspect	single	['Hotel Penelope']
1272	Is hotel Emily expensive	domain	non-comparative	subjective	aspect	single	['Hotel Emily']
1273	what facilities does hotel lily provide	domain	non-comparative	factoid	aspect	single	['Hotel Lily']
1274	Why is hotel Emily in a good location	domain	non-comparative	why-recommended	aspect	single	['Hotel Emily']
1275	What is the price of Hotel Henry?	domain	non-comparative	factoid	aspect	single	['Hotel Henry']
1276	Does Hotel Penelope have a good ambience?	domain	non-comparative	subjective	aspect	single	['Hotel Penelope']
1277	Why does Hotel Hannah have a great price?	domain	non-comparative	why-recommended	aspect	single	['Hotel Hannah']
1278	Is Hotel Emily quiet?	domain	non-comparative	subjective	aspect	single	['Hotel Emily']
1279	What facilities does Hotel henry have?	domain	non-comparative	factoid	aspect	single	['Hotel Henry']
1280	Why is hotel emily good price	domain	non-comparative	why-recommended	aspect	single	['Hotel Emily']
1281	What does customers say about the food in Hotel penelope?	domain	non-comparative	subjective	aspect	single	['Hotel Penelope']
1282	why does hotel Amelia have good food	domain	non-comparative	why-recommended	aspect	single	['Hotel Amelia']
1283	Why does Hotel Chloe have a good price?	domain	non-comparative	why-recommended	aspect	single	['Hotel Chloe']
1284	What facilities does hotel amelia have?	domain	non-comparative	factoid	aspect	single	['Hotel Amelia']
1285	Can you show me somewhere inexpensive?	domain	non-comparative	subjective	aspect	indefinite	[]
1286	Is Hotel Emily clean?	domain	non-comparative	subjective	aspect	single	['Hotel Emily']
1287	Why is Hotel Emily the most expensive?	domain	comparative	why-recommended	aspect	single	['Hotel Emily']
1288	What are the facilities like at Hotel Evelyn	domain	non-comparative	subjective	aspect	single	['Hotel Evelyn']
1289	What attractions are near hotel hannah?	domain	non-comparative	subjective	aspect	single	['Hotel Hannah']
1290	How much for 3 nights in the hotel penelope?	domain	non-comparative	factoid	aspect	single	['Hotel Penelope']
1291	Is Hotel Evelyn posh?	domain	non-comparative	subjective	aspect	single	['Hotel Evelyn']
1292	Why doesn't Hotel Penelope have a 5 star rating?	domain	non-comparative	why-recommended	overall	single	['Hotel Penelope']
1293	Where is the Hotel Hannah located?	domain	non-comparative	factoid	aspect	single	['Hotel Hannah']
1294	Where is the Hotel Hannah located?	domain	non-comparative	factoid	aspect	single	['Hotel Hannah']
1295	Why is Hotel Emily in a good location?	domain	non-comparative	why-recommended	aspect	single	['Hotel Emily']
1296	Where is hotel henry located	domain	non-comparative	factoid	aspect	single	['Hotel Henry']
1297	Why was having a good view from the hotel room such a vital part of recommending the hotel Penelope?	domain	non-comparative	why-recommended	aspect	single	['Hotel Penelope']
1298	Is hotel hannah expensive?	domain	non-comparative	subjective	aspect	single	['Hotel Hannah']
1299	Which is the cheapest hotel	domain	comparative	factoid	aspect	indefinite	[]
1300	Why is Hotel Hannah recommended after Hotel Penelope?	domain	comparative	why-recommended	overall	tuple	['Hotel Hannah', 'Hotel Penelope']
1301	are the views good at Hotel Emily?	domain	non-comparative	subjective	aspect	single	['Hotel Emily']
1302	Does the Hotel Oliver offer free breakfast?	domain	non-comparative	factoid	aspect	single	['Hotel Oliver']
1303	Why is hotel Amelia the most affordable but one of the highest rated hotels?	domain	non-comparative	why-recommended	overall	single	['Hotel Amelia']
1304	Does the Hotel Amelia offer oceanfront rooms?	domain	non-comparative	factoid	aspect	single	['Hotel Amelia']
1305	What is the most popular hotel?	domain	comparative	subjective	overall	indefinite	[]
1306	What facilities does Hotel Emily have?	domain	non-comparative	factoid	aspect	single	['Hotel Emily']
1307	Why is Hotel Hannah rated 5/5?	domain	comparative	why-recommended	overall	single	['Hotel Hannah']
1308	What are the resort fees at the Hotel Isaac?	domain	non-comparative	factoid	aspect	single	['Hotel Isaac']
1309	Why is Hotel Evelyn not a good room?	domain	non-comparative	subjective	aspect	single	['Hotel Evelyn']
1310	Why is hotel Evelyn more expensive than hotel Amelia?	domain	comparative	factoid	aspect	tuple	['Hotel Evelyn', 'Hotel Amelia']
1311	What is the price per night?	domain	comparative	factoid	aspect	indefinite	[]
1312	Why did the details of hotel Emily not include the view of the main inner city attractions when the reviews prove they were a large component of the experience, along with the facilities being vague when they had ‘magnificent marble bathrooms’ as well as clubs and other activities that customers enjoyed?	domain	non-comparative	factoid	aspect	single	['Hotel Emily']
1313	Why is Hotel Levi's location only good rather than very good or great?	domain	comparative	why-recommended	aspect	single	['Hotel Levi']
1314	Why have you recommended hotel Levi?	domain	non-comparative	why-recommended	overall	single	['Hotel Levi']
1315	Why is Hotel Henry a good location?	domain	non-comparative	why-recommended	aspect	single	['Hotel Henry']
1316	Does Hotel Evelyn have any information about price or room?	domain	non-comparative	factoid	aspect	single	['Hotel Evelyn']
1317	What facilities does hotel Henry have to offer?	domain	non-comparative	factoid	aspect	single	['Hotel Henry']
1318	Why does Hotel Isaac have good facilities?	domain	non-comparative	subjective	aspect	single	['Hotel Isaac']
1319	What makes the facilities at Hotel Emily so good?	domain	non-comparative	subjective	aspect	single	['Hotel Emily']
1320	What is the cheapest hotel?	domain	comparative	factoid	aspect	indefinite	[]
1321	Why has Hotel Hannah got such good rooms	domain	non-comparative	why-recommended	aspect	single	['Hotel Hannah']
1322	which hotels have a pool?	domain	non-comparative	factoid	aspect	indefinite	[]
1323	What is the address of the Hotel Hannah?	domain	non-comparative	factoid	aspect	single	['Hotel Hannah']
1324	What is the cheapest hotel?	domain	comparative	factoid	aspect	indefinite	[]
1325	What makes Hotel Henry such a good location	domain	non-comparative	subjective	aspect	single	['Hotel Henry']
1326	What is poorly rated at Hotel Hannah?	domain	comparative	why-recommended	overall	single	['Hotel Hannah']
1327	Is there a pool?	domain	non-comparative	factoid	aspect	indefinite	[]
1328	which hotels have a pool?	domain	non-comparative	factoid	aspect	indefinite	[]
1329	What facilities does Hotel Henry have?	domain	non-comparative	factoid	aspect	single	['Hotel Henry']
1330	Which hotel is closest to the city centre?	domain	comparative	subjective	aspect	indefinite	[]
1331	Are the rooms at Hotel Evelyn good?	domain	non-comparative	subjective	aspect	single	['Hotel Evelyn']
1332	What is the cheapest hotel?	domain	comparative	factoid	aspect	indefinite	[]
1333	which hotels have a gym	domain	non-comparative	factoid	aspect	indefinite	[]
1334	Why are Hotel Emily's facilities rated better than Hotel Henry's when they have the same facilities?	domain	comparative	why-recommended	aspect	tuple	['Hotel Emily', 'Hotel Henry']
1335	Which hotel has parking?	domain	non-comparative	factoid	aspect	indefinite	[]
1336	which hotels have the best reviews	domain	comparative	subjective	overall	indefinite	[]
1337	What is the price for Hotel Penelope?	domain	non-comparative	factoid	aspect	single	['Hotel Penelope']
1338	Does Hotel Emily have wifi?	domain	non-comparative	factoid	aspect	single	['Hotel Emily']
1339	which hotels had the worst reviews	domain	comparative	subjective	overall	indefinite	[]
1340	Which hotel has free wifi?	domain	non-comparative	factoid	aspect	indefinite	[]
1341	Which hotel has free breakfast?	domain	non-comparative	factoid	aspect	indefinite	[]
1342	which hotels have room service	domain	non-comparative	factoid	aspect	indefinite	[]
1343	Does Hotel Aria have a pool?	domain	non-comparative	factoid	aspect	single	['Hotel Aria']
1344	Which hotel has the highest rating?	domain	comparative	subjective	overall	indefinite	[]
1345	is hotel evelyn near the beach	domain	non-comparative	subjective	aspect	single	['Hotel Evelyn']
1346	how far is hotel aria from the airport	domain	non-comparative	subjective	aspect	single	['Hotel Aria']
1347	What is the best hotel for families?	domain	comparative	subjective	aspect	indefinite	[]
1348	What is the address of the Hotel Hannah?	domain	non-comparative	factoid	aspect	single	['Hotel Hannah']
